uid,name,gender,ethnicity,rank_2015,age,party_membership_age,rank_2005,edu_2005,gdpidx,gdpidx_1st,gdpidx_2nd,gdpidx_3rd,f2gdpidx,logltavg,gdpidx_rl,gdpidx_1st_rl,gdpidx_2nd_rl,gdpidx_3rd_rl,f2gdpidx_rl,logltavg_rl
2893,杨忠林,1,0,5,45.3698630136986,22.092167227811075,4,5,8.700000000000003,4.900000000000006,10.900000000000006,8.400000000000006,NaN,1.143869400024414,0.8770628923162131,-4.498839575009407,2.1659284903359994,0.4443092110768543,NaN,-0.18822789182438324
2894,阿勒布斯拜·拉合木,1,0,6,57.1260273972603,32.6904109589041,6,3,8.299999999999997,4.799999999999997,10.400000000000006,11.099999999999994,8.150001525878906,-1.0484193563461304,-7.350509141188724,-3.287302142049646,-9.671391901389716,-6.02433238070701,-2.543254328830401,0.009118051169085999
2895,巴代,1,0,6,46.786301369863,19.8493150684932,5,4,13.428571428571429,10.442857142857141,16.142857142857146,9.485714285714286,11.1875,-2.3069868981838226,1.3988793472621959,1.0425282104402764,4.203774597809763,-2.5073471849363496,1.7257548109185024,0.08515584511466848
2896,陈宝田,1,1,6,56.53972602739729,30.857534246575298,5,3,11.014999999999997,5.899999999999996,13.333333333333334,10.733333333333329,12.674999237060547,2.152540534734726,-0.07359306773957469,0.6317236607105998,0.3591745339112326,-0.6497598929211874,-0.4917715431725316,0.03899043581568995
2898,陈光明,1,1,6,61.712328767123296,40.613698630137,6,4,1.2000000000000028,-3.299999999999997,-0.5,8.5,8.099998474121094,-0.6694201529026031,-2.9746230496982293,-4.928524266909773,-6.128226430783053,-1.3605971187393602,1.8783802875200815,-0.23520978171617624
2899,陈孙文,1,1,6,59.295890410958904,30.9424657534247,6,4,11.633333333333331,12.166666666666666,10.866666666666665,11.466666666666669,12.424997329711914,1.9022597968578339,-0.7557241707531703,0.3979594826755448,-4.827870240404973,-0.2336425985773627,-1.227746542559079,-0.0567631463261586
2903,付军,1,1,5,41.1150684931507,17.2657534246575,5,5,9.700000000000003,3.25,17.15,12.199999999999996,10,-0.5360314697027206,0.5860816265532972,-1.1720398737452877,2.6306301638153258,1.6488625566222948,-1.7547644852103685,0.06479783320093771
2906,郭锋,1,1,5,44.8657534246575,20.6,4,4,13.720000000000002,5.24,21.26,9.940000000000001,12.399998982747396,1.6632741928100585,0.7648648734116092,-0.8030577611590293,1.9093993180485986,-0.9491189826654408,0.32986598201279993,0.05121645870823118
2907,郝林海,1,1,6,52.1232876712329,28.312174040512325,5,4,9.033333333333331,3.3500000000000014,7.899999999999999,12.5,11.76666514078776,1.2518537839253743,-0.9552566461412976,1.3508872744812905,-0.3796914167857741,-1.9784530733411132,-0.007171545297672666,-0.051743370936191614
2908,和段琪,1,0,6,48.2054794520548,24.70381309034488,5,5,7.200000000000003,3.3000000000000043,4.850000000000001,12.149999999999999,9.933331807454428,-1.1809206406275432,-0.5847259200027033,0.4666635003249598,-5.16657201685795,1.4286853532056691,0.7152557881458655,-0.20529549983034864
2909,侯亮,1,1,5,48.5342465753425,22.271232876712297,4,5,9,5.399999999999999,10.450000000000003,8.700000000000003,NaN,1.0118697583675385,0.6222230976745461,-2.470590176297214,0.801220922469864,1.4700830177165551,NaN,0.0037831877202368913
2912,江海燕,0,1,5,51.7041095890411,31.027397260274,5,5,10,6.900000000000006,12.133333333333331,10.166666666666666,11.633333841959635,1.1343390544255574,-0.04971581141834854,-0.2142226053625811,-3.1874456394767017,0.5974349189076371,-1.081401964647228,-0.04585487087606291
2913,李怀亮,1,1,5,58.9616438356164,34.610404062622685,5,4,10.010000000000005,NaN,NaN,NaN,10,1.291035532951355,3.077347320986172,NaN,NaN,NaN,0.7002209600071722,-0.01432749625664327
2915,李永金,1,1,6,61.295890410958904,36.760280656708495,6,4,12.6,5.066666666666667,13.533333333333331,13.233333333333329,15.166664123535156,1.8211987018585205,1.1694972880225085,-0.8976243219537867,1.6333779471245713,2.198336918933109,0.4409079835640121,-0.06712509522968374
2926,罗黎明,1,0,6,48.6191780821918,29.273972602739697,5,4,6.799999999999997,2.400000000000001,8.933333333333332,10.533333333333331,9.57499885559082,-0.31293826550245285,0.2868292415799415,-0.8306649627009772,1.2731627558922278,0.23516886883986785,0.9359802664585344,0.004118329807502569
2928,马瑞文,1,0,6,53.8739726027397,29.5232876712329,6,2,6.924999999999997,5.299999999999997,6.3666666666666645,12.199999999999998,9.5,1.2622761130332947,-2.800317339466723,0.6327092216927692,-0.0903993144606144,-0.39267586652061653,-2.014991532343322,0.12140627066275358
2930,马懿,1,0,5,46.2876712328767,23.5178082191781,4,4,12,3.633333333333335,13.866666666666669,9.933333333333332,10,3.1241579055786133,0.6905555233905663,0.002098010011380482,1.3270920141387343,0.21630205209016926,-0.11513002393409985,-0.016099431071089246
2932,买买提艾山·托乎达力,1,0,6,57.1260273972603,25.189041095890403,5,3,11.116666666666667,4.6166666666666645,11.899999999999999,17.000000000000004,12.185713631766182,-3.6143293721335277,0.48966798222787855,-0.08671376620485347,-2.394026200566411,2.0087058400597413,-1.3245999538063253,-0.161324713360335
2937,佘义和,1,1,5,51.7041095890411,25.6054794520548,5,5,11.420000000000002,6.799999999999997,13.299999999999997,13.799999999999997,11.25,1.2829046249389648,0.3722753483387171,1.8553814833741868,-1.331237583431199,1.3236308269996861,-0.05393440164126023,0.013539061557359025
2938,汤维英,1,1,6,62.7972602739726,31.3616438356164,6,2,9.630000000000003,4.700000000000003,11.400000000000006,10.299999999999997,9.14999771118164,0.5319378525018692,0.020877938220053127,-1.429803637018515,1.5313732831907936,-0.5644182151404626,0.5542002435817305,0.027099731524669532
2939,王法仁,1,1,6,57.7945205479452,33.9452054794521,6,4,10.485000000000003,10.300000000000002,17.233333333333334,8.600000000000003,12.150001525878906,1.9468785524368286,0.5667931280648784,-0.39795948267555786,4.827870240404968,0.2336425985773502,0.9208099069193035,0.0425723597446191
2941,王宏民,1,1,6,64.1315068493151,39.371926519242294,6,4,10.375,8.200000000000003,12.099999999999994,13.099999999999994,11.950000762939453,2.381441831588745,-0.010917143350900549,3.4482845723325855,1.4944172222089733,1.717349465655357,0.4446023124459139,0.07901193626826317
2942,王金会,1,1,5,44.6986301369863,21.6849315068493,5,4,12.699999999999998,11.133333333333335,20.566666666666663,8.633333333333331,12,1.237481951713562,2.2341069808242087,2.220857434234891,7.126190938995523,-1.8799815137411948,6.909052429814851,-0.022621823193662252
2943,王伟,1,1,6,54.624657534246595,24.271232876712297,5,5,8.599999999999994,8.799999999999997,10.200000000000003,7.200000000000003,10.14999771118164,-1.4887081980705261,-6.476062362245506,-0.16011101567400873,-10.127834436511366,-10.429861057294014,1.3644741030686003,-0.1511085814209356
2944,王有杰,1,1,6,64.2164383561644,39.4501497286515,6,4,8.604999999999997,10.5,9.799999999999997,12.900000000000006,10.950000762939453,2.220773935317993,-0.4463491469005873,4.88050108037737,-1.8098767694346545,3.2789687813063035,-0.013351486498022536,-0.11438630973746547
2946,邬宝恒,1,1,6,59.45753424657531,31.690410958904103,6,4,9.866666666666665,4.033333333333336,13.066666666666668,13.066666666666663,12.32499885559082,-1.084749698638916,-0.272681285242021,0.5698615436736479,-1.0865257530343813,0.5536948829664277,-2.7286017907124513,0.08576233549049699
2951,谢强华,1,1,6,55.53972602739729,36.1123287671233,6,3,7.780000000000001,3.6499999999999986,9,11.149999999999999,8.966667175292969,0.7150887250900269,0.15787021945264804,-2.2782172162717536,0.7044132272908525,1.1716943817991101,0.20911191492624728,0.00257147880827103
2952,谢天刚,1,1,5,NA,NA,5,3,8.550000000000004,2.8999999999999986,11.949999999999996,12.449999999999996,10.533332824707031,-0.5903724133968353,0.1034545452169195,0.4711678254568283,-0.7395037173663622,1.7133342577760247,-0.4207444291031658,-0.13033105364838962
2954,徐炎,1,1,5,61.1287671232877,36.60635756722586,5,2,-2,9.5,-2.299999999999997,6.5,6.600002288818359,0.09007977321743965,-2.8840529396004566,6.846021114876095,-3.5591820523973396,0.37192784501805704,-0.2984783598217233,0.020609451155559184
2955,杨安和,1,1,6,56.7917808219178,33.8602739726027,6,2,8.300000000000002,3.199999999999998,9.466666666666663,10.800000000000002,13.566665649414062,1.0295374592145283,-3.8475036493594303,-2.171656140114673,-5.313721529724851,0.28169004844768214,-1.989939068574091,-0.17050743230534593
2956,杨浩明,1,1,5,51.041095890411,30.276712328767097,5,5,14.320000000000002,4.6999999999999975,24.439999999999994,13.660000000000002,15.080000305175782,1.18205783367157,-0.40377501775359387,0.864605942647069,0.8367535588422835,0.5302261022104313,0.5476044245024729,-0.0015847912580261316
2959,姚志平,1,1,6,48.0383561643836,28.358904109588998,5,5,12.743636363636364,13.950000000000003,16.91,12.750000000000002,15.527271617542613,0.7595315115018324,-0.14681635660451428,0.8842661797316302,-0.5320254851968055,-0.10535527925790392,0.03135613558882929,0.030123356212453392
2961,余今晓,1,1,6,60.45753424657531,35.98814187995934,6,4,11.433333333333337,9.433333333333332,3.2666666666666657,15.799999999999997,15.174999237060547,-0.8589186258614063,3.3341955592392636,1.5642614248107634,-5.137946931703676,2.183008850410925,2.244711824105061,-0.13894874012185213
2963,张文树,1,1,5,60.709589041095896,39.7808219178082,5,3,8.350000000000001,5.799999999999997,8.700000000000003,10.099999999999994,9.900001525878906,0.3740323856472969,1.5589861395455074,6.506815095496385,0.401523864635828,2.2858860452332515,0.7116837171441194,0.1652158816263357
2964,张雨浦,1,0,5,42.9506849315068,21.0191780821918,4,5,10.066666666666665,9.783333333333333,11.683333333333332,7.883333333333333,8.549999237060547,1.016382485628128,-1.594083034181001,0.4455543813538536,-2.8082789878855325,-2.0651399756135906,-2.3761573239740734,0.02891288634672779
2965,周福元,1,1,5,59.45753424657531,39.2,5,4,10.544999999999998,4.900000000000001,12.533333333333331,10.866666666666665,12.549999237060547,2.089518219232559,-0.4725180582785007,0.25574168246719353,0.039826438494894284,-0.5862084724438085,-0.13832653927137228,-0.005560898277024707
2966,周镇宏,1,1,6,47.786301369863,28.1068493150685,5,6,10.6175,5.642857142857143,11.8,14.900000000000002,11.574999809265137,1.098279058933258,0.46858671094924953,0.2019920335986312,-1.2889220905397105,1.207593289882621,-0.06852081144374629,-0.015440620258922092
2967,庄礼祥,1,1,6,58.9616438356164,34.610404062622685,5,4,8.075000000000003,5.200000000000003,7.200000000000003,6.900000000000006,1.8999977111816406,2.9192001819610596,0.8809558366553816,1.0264657083378665,0.7154542578664308,-0.2947084442942923,-4.535911175999104,0.07987273767449543
2969,邓海光,1,1,6,36.7780821917808,18.186301369863,5,5,11.449999999999996,4.216666666666666,11.35,14.416666666666666,11.8,1.3884475231170654,-0.4155923911760877,-1.2058067009693696,-0.17034572214016985,-1.4419060810740463,1.2625154470214524,-0.03580229671833437
2970,梁毅民,1,1,5,40.9479452054794,17.8493150684932,4,5,11.533333333333331,3.6666666666666665,14.866666666666669,11.5,13.199996948242188,1.7217495441436768,1.1620557349292602,-1.9412790595901892,4.735852855748403,-1.959005161285675,2.9933688925999706,0.07357090707473338
2971,孙楚寅,1,1,5,60.7945205479452,23.684931506849303,5,4,-2.4066666666666663,2.299999999999997,10,10.149999999999999,8.833333333333334,0.42949938774108887,-1.3725395089806938,6.389455739759234,4.181935474449126,3.5934676333912563,-0.08661893717763743,0.2864077762136324
2972,罗辉,1,1,6,55.293150684931504,32.5232876712329,5,5,-2.4066666666666663,2.299999999999997,10,10.149999999999999,8.833333333333334,0.42949938774108887,-1.3725395089806938,6.389455739759234,4.181935474449126,3.5934676333912563,-0.08661893717763743,0.2864077762136324
2973,王琼,1,1,6,55.958904109589,31.844835110606247,5,4,13.833333333333336,18.633333333333333,15.966666666666663,11.56666666666667,16.933331807454426,0.6632343182961146,2.2112945919797977,5.044446857887702,0.719067372583283,0.48829090316958806,0.958143164312498,0.00707421532497411
2974,韩振祥,1,1,6,56.624657534246595,31.5232876712329,6,4,12.866666666666665,8.1,17.33333333333334,12.866666666666665,18.050003051757812,-1.3424914479255676,-2.0938965921865855,2.6880950702467996,-3.0905107808959533,-3.50464768888224,-0.04692889352828596,-0.1208594994482145
2976,陈育宁,1,1,6,60.54246575342469,36.06636508936863,6,4,8.699999999999996,1.9000000000000057,8.700000000000003,12.700000000000003,10.549999237060547,1.2034845352172852,-0.07896899671952862,5.646220392144313,1.6908011046953662,0.6138554996635693,-0.1990288824751912,-0.058847994931671574
2977,郑小明,1,1,6,60.380821917808206,31.4383561643836,6,5,7.699999999999998,4.699999999999996,8.149999999999999,11.049999999999997,8.133333841959635,1.2211940288543701,-1.6435757578256036,3.0230928659954355,3.070797536429506,-2.1119285680297475,-2.93909716415846,0.1537691662108699
2978,陈双全,1,1,5,59.213698630137,34.842550361514625,5,4,8.61,NaN,NaN,NaN,8.599998474121094,0.9252380430698395,-0.5917945454177119,NaN,NaN,NaN,-1.0790547315357246,0.2682161160112353
2979,段兴祥,1,1,5,52.5369863013699,28.69319677021533,5,4,8.066666666666668,3.1666666666666665,11.9,13,9.424999237060547,-0.8237207755446434,0.5017066663070952,-0.6076001789024312,1.9783922564315937,2.015081987045238,-0.1185172312968112,-0.09554073486310688
2981,王希龙,1,1,5,NA,NA,5,4,10.024999999999999,4.799999999999997,10.5,12,11.200000762939453,1.7496147155761719,-0.4103136270671201,-0.9345023548326685,-0.6201077685551959,0.011631542540746213,-0.2215354828822001,0.12129783684127168
2982,薛新立,1,1,5,44.3698630136986,20.8493150684932,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2983,李金亮,1,1,5,50.3753424657534,25.6054794520548,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2984,李润兰,0,1,6,55.53972602739729,34.6109589041096,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2985,刘琨,1,1,5,54.378082191780805,30.388874083860394,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2986,彭三,1,0,5,38.9479452054794,17.7671232876712,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2987,张盛如,1,1,5,45.0356164383562,8.673972602739699,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2988,王福山,1,1,5,45.5342465753425,21.0191780821918,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2989,张建星,1,1,6,47.372602739726,18.1013698630137,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2991,王亚明,1,1,5,45.5342465753425,22.1041095890411,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2992,刘道刚,1,1,5,33.9452054794521,9.5095890410959,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2993,赵尚武,1,1,5,48.1205479452055,24.356164383561598,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2996,贾凤山,1,1,5,44.7835616438356,19.6,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2998,沈家聪,1,1,5,51.6219178082192,28.854794520547898,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2999,王九鹏,1,1,5,60.45753424657531,39.6958904109589,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3000,吴金组,1,1,5,61.54520547945209,34.6109589041096,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001,苑广睿,1,1,5,NA,NA,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3002,薛辉,1,1,5,37.5287671232877,13.347945205479501,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3003,张泉芬,0,1,5,45.5315068493151,10.843835616438401,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3005,王世新,1,1,5,55.45479452054791,32.3616438356164,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3007,蔡云鹏,1,1,5,39.1150684931507,18.6,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3012,杨茂荣,1,1,5,43.2027397260274,19.1013698630137,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3015,王宝弟,1,1,6,51.7041095890411,32.2767123287671,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3016,陈志荣,1,1,6,58.627397260273995,35.6109589041096,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3017,钱景林,1,1,6,54.958904109589,30.92381990304603,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3019,周伟(安徽省),1,1,5,39.9479452054794,18.6821917808219,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3021,徐建国,1,1,5,54.378082191780805,30.388874083860394,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3022,陆晓春,1,1,5,44.4465753424658,20.5150684931507,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3023,姜亚新,1,1,5,52.1232876712329,31.4383561643836,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3024,彭崧,1,1,5,35.0301369863014,15.098630136986301,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3025,胡炜,1,1,6,58.380821917808206,32.1095890410959,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3026,张学兵,1,1,6,50.3753424657534,26.1068493150685,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3027,李逸平,1,1,5,45.6191780821918,20.1013698630137,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3029,孙继伟,1,1,6,41.7835616438356,21.0191780821918,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3031,莫负春,1,1,5,43.5315068493151,22.6027397260274,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3033,孙潮,1,1,6,49.1205479452055,30.276712328767097,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3034,陈寅,1,1,5,42.8657534246575,19.186301369863,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3035,过剑飞,1,1,5,42.1178082191781,20.1013698630137,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3036,鲍炳章,1,1,5,41.6986301369863,20.6,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3038,卞百平,1,1,5,49.2876712328767,26.6054794520548,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3040,孙卫国,1,1,5,53.958904109589,35.8602739726027,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3045,曹立强,1,1,5,39.2,15.350684931506802,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3046,陈安杰,1,1,5,55.958904109589,32.4383561643836,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3047,诸葛宇杰,1,1,5,34.1972602739726,13.095890410958901,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3051,金兴明,1,1,5,42.6986301369863,19.6821917808219,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3052,谢坚钢,1,1,5,37.4438356164384,12.594520547945201,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3053,黄富荣,1,1,5,59.7945205479452,35.37749618070027,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3054,赵奇,1,1,5,42.3698630136986,13.931506849315099,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3056,陈靖,1,1,5,41.3671232876712,18.405583068234414,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3057,赵祝平,1,1,5,40.7808219178082,18.1013698630137,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3059,吕民元,1,1,5,54.53972602739729,21.5178082191781,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3060,斯福民,1,1,5,51.2082191780822,30.6082191780822,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3061,汪泓,0,1,5,44.2849315068493,23.0219178082192,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3063,秦裕,1,1,5,41.1150684931507,18.173436769342572,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3064,方世忠,1,1,5,36.9452054794521,16.5123287671233,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3066,谢峰,1,1,5,36.8602739726027,9.345205479452101,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3067,陈振鸿,1,1,5,55.2109589041096,34.9452054794521,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3068,龚德庆,1,1,5,48.8684931506849,22.5178082191781,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3069,孙建平,1,1,5,48.4493150684931,24.6027397260274,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3070,张仁良,1,1,5,44.4465753424658,20.1013698630137,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3071,周平,1,1,5,45.8684931506849,20.6821917808219,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3072,潘敏,1,1,5,36.6109589041096,13.347945205479501,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3074,胡延照,1,1,6,54.293150684931504,31.690410958904103,6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3075,周国雄,1,1,5,48.372602739726,26.191780821917803,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3076,张国洪,1,1,5,48.2054794520548,24.6027397260274,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3078,蔡志强,1,1,5,41.4438356164384,18.47623628963637,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3079,孙荣乾,1,1,5,50.1232876712329,23.1041095890411,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3080,程向民,1,1,5,41.0328767123288,19.186301369863,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3081,李梅,0,1,6,54.624657534246595,32.3616438356164,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3082,姚海同,1,1,5,51.7041095890411,31.690410958904103,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3083,方惠萍,0,1,6,47.8684931506849,21.6849315068493,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3084,翁祖亮,1,1,5,42.0356164383562,21.9369863013699,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3086,安路生,1,1,6,39.6958904109589,16.866352173407783,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3088,潘志纯,1,1,5,50.6219178082192,26.929389564504106,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3089,陈先国,1,1,5,57.0438356164384,32.9424657534247,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3090,钟燕群,0,1,6,50.5369863013699,31.276712328767097,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3091,巢卫林,1,1,5,55.958904109589,33.6109589041096,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3092,高亢,1,1,5,48.5342465753425,28.191780821917803,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3093,赵惠琴,0,1,5,42.2027397260274,19.7671232876712,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3094,蒋耀,1,1,5,41.7835616438356,18.789129127273206,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3095,夏科家,1,1,5,31.9424657534247,11.1808219178082,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3096,施南昌,1,1,5,53.3753424657534,29.465335546964383,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3097,林湘,1,1,5,44.0356164383562,20.86330584128558,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3098,张立平,1,1,5,51.7041095890411,26.358904109588998,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3099,时光辉,1,1,6,35.5260273972603,12.013698630137,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3100,沈慧琪,1,1,5,54.7917808219178,31.194520547945203,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3101,彭沉雷,1,1,5,42.6986301369863,20.6821917808219,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3102,庄少勤,1,1,5,39.613698630137,16.790652293334354,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3103,庄木弟,1,1,5,40.3671232876712,17.6,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
